Freq.	abs(V(drain))
2.34288225302986e+07	6.00739717196587e+01,0.00000000000000e+00
2.34299196835117e+07	6.00877652884845e+01,0.00000000000000e+00
2.34310168881035e+07	6.01015651010062e+01,0.00000000000000e+00
2.34321141440766e+07	6.01153711614975e+01,0.00000000000000e+00
2.34332114514334e+07	6.01291834742389e+01,0.00000000000000e+00
2.34343088101761e+07	6.01430020435123e+01,0.00000000000000e+00
2.34354062203073e+07	6.01568268736053e+01,0.00000000000000e+00
2.34365036818294e+07	6.01706579688079e+01,0.00000000000000e+00
2.34376011947447e+07	6.01844953334153e+01,0.00000000000000e+00
2.34386987590556e+07	6.01983389717264e+01,0.00000000000000e+00
2.34397963747647e+07	6.02121888880429e+01,0.00000000000000e+00
2.34408940418742e+07	6.02260450866720e+01,0.00000000000000e+00
2.34419917603865e+07	6.02399075719229e+01,0.00000000000000e+00
2.34430895303042e+07	6.02537763481121e+01,0.00000000000000e+00
2.34441873516296e+07	6.02676514195560e+01,0.00000000000000e+00
2.34452852243651e+07	6.02815327905771e+01,0.00000000000000e+00
2.34463831485130e+07	6.02954204655023e+01,0.00000000000000e+00
2.34474811240760e+07	6.03093144486616e+01,0.00000000000000e+00
2.34485791510562e+07	6.03232147443891e+01,0.00000000000000e+00
2.34496772294562e+07	6.03371213570227e+01,0.00000000000000e+00
2.34507753592783e+07	6.03510342909043e+01,0.00000000000000e+00
2.34518735405249e+07	6.03649535503805e+01,0.00000000000000e+00
2.34529717731985e+07	6.03788791398013e+01,0.00000000000000e+00
2.34540700573015e+07	6.03928110635203e+01,0.00000000000000e+00
2.34551683928363e+07	6.04067493258957e+01,0.00000000000000e+00
2.34562667798052e+07	6.04206939312900e+01,0.00000000000000e+00
2.34573652182108e+07	6.04346448840690e+01,0.00000000000000e+00
2.34584637080553e+07	6.04486021886025e+01,0.00000000000000e+00
2.34595622493412e+07	6.04625658492643e+01,0.00000000000000e+00
2.34606608420710e+07	6.04765358704338e+01,0.00000000000000e+00
2.34617594862470e+07	6.04905122564917e+01,0.00000000000000e+00
2.34628581818716e+07	6.05044950118251e+01,0.00000000000000e+00
2.34639569289473e+07	6.05184841408236e+01,0.00000000000000e+00
2.34650557274764e+07	6.05324796478809e+01,0.00000000000000e+00
2.34661545774614e+07	6.05464815373957e+01,0.00000000000000e+00
2.34672534789047e+07	6.05604898137712e+01,0.00000000000000e+00
2.34683524318087e+07	6.05745044814129e+01,0.00000000000000e+00
2.34694514361757e+07	6.05885255447315e+01,0.00000000000000e+00
2.34705504920083e+07	6.06025530081411e+01,0.00000000000000e+00
2.34716495993087e+07	6.06165868760599e+01,0.00000000000000e+00
2.34727487580795e+07	6.06306271529116e+01,0.00000000000000e+00
2.34738479683231e+07	6.06446738431216e+01,0.00000000000000e+00
2.34749472300417e+07	6.06587269511215e+01,0.00000000000000e+00
2.34760465432380e+07	6.06727864813462e+01,0.00000000000000e+00
2.34771459079142e+07	6.06868524382338e+01,0.00000000000000e+00
2.34782453240727e+07	6.07009248262280e+01,0.00000000000000e+00
2.34793447917161e+07	6.07150036497757e+01,0.00000000000000e+00
2.34804443108467e+07	6.07290889133283e+01,0.00000000000000e+00
2.34815438814669e+07	6.07431806213410e+01,0.00000000000000e+00
2.34826435035791e+07	6.07572787782724e+01,0.00000000000000e+00
2.34837431771857e+07	6.07713833885872e+01,0.00000000000000e+00
2.34848429022892e+07	6.07854944567526e+01,0.00000000000000e+00
2.34859426788919e+07	6.07996119872403e+01,0.00000000000000e+00
2.34870425069963e+07	6.08137359845261e+01,0.00000000000000e+00
2.34881423866048e+07	6.08278664530906e+01,0.00000000000000e+00
2.34892423177197e+07	6.08420033974176e+01,0.00000000000000e+00
2.34903423003436e+07	6.08561468219954e+01,0.00000000000000e+00
2.34914423344788e+07	6.08702967313161e+01,0.00000000000000e+00
2.34925424201277e+07	6.08844531298774e+01,0.00000000000000e+00
2.34936425572928e+07	6.08986160221789e+01,0.00000000000000e+00
2.34947427459764e+07	6.09127854127264e+01,0.00000000000000e+00
2.34958429861809e+07	6.09269613060290e+01,0.00000000000000e+00
2.34969432779089e+07	6.09411437065989e+01,0.00000000000000e+00
2.34980436211626e+07	6.09553326189554e+01,0.00000000000000e+00
2.34991440159446e+07	6.09695280476186e+01,0.00000000000000e+00
2.35002444622571e+07	6.09837299971155e+01,0.00000000000000e+00
2.35013449601027e+07	6.09979384719751e+01,0.00000000000000e+00
2.35024455094838e+07	6.10121534767317e+01,0.00000000000000e+00
2.35035461104027e+07	6.10263750159248e+01,0.00000000000000e+00
2.35046467628618e+07	6.10406030940958e+01,0.00000000000000e+00
2.35057474668637e+07	6.10548377157926e+01,0.00000000000000e+00
2.35068482224106e+07	6.10690788855655e+01,0.00000000000000e+00
2.35079490295051e+07	6.10833266079710e+01,0.00000000000000e+00
2.35090498881494e+07	6.10975808875668e+01,0.00000000000000e+00
2.35101507983462e+07	6.11118417289179e+01,0.00000000000000e+00
2.35112517600976e+07	6.11261091365921e+01,0.00000000000000e+00
2.35123527734063e+07	6.11403831151612e+01,0.00000000000000e+00
2.35134538382745e+07	6.11546636692027e+01,0.00000000000000e+00
2.35145549547047e+07	6.11689508032960e+01,0.00000000000000e+00
2.35156561226993e+07	6.11832445220270e+01,0.00000000000000e+00
2.35167573422608e+07	6.11975448299845e+01,0.00000000000000e+00
2.35178586133915e+07	6.12118517317625e+01,0.00000000000000e+00
2.35189599360938e+07	6.12261652319583e+01,0.00000000000000e+00
2.35200613103702e+07	6.12404853351740e+01,0.00000000000000e+00
2.35211627362231e+07	6.12548120460167e+01,0.00000000000000e+00
2.35222642136549e+07	6.12691453690958e+01,0.00000000000000e+00
2.35233657426680e+07	6.12834853090276e+01,0.00000000000000e+00
2.35244673232649e+07	6.12978318704301e+01,0.00000000000000e+00
2.35255689554479e+07	6.13121850579276e+01,0.00000000000000e+00
2.35266706392195e+07	6.13265448761472e+01,0.00000000000000e+00
2.35277723745820e+07	6.13409113297217e+01,0.00000000000000e+00
2.35288741615379e+07	6.13552844232878e+01,0.00000000000000e+00
2.35299760000897e+07	6.13696641614853e+01,0.00000000000000e+00
2.35310778902396e+07	6.13840505489596e+01,0.00000000000000e+00
2.35321798319903e+07	6.13984435903616e+01,0.00000000000000e+00
2.35332818253439e+07	6.14128432903425e+01,0.00000000000000e+00
2.35343838703031e+07	6.14272496535623e+01,0.00000000000000e+00
2.35354859668701e+07	6.14416626846823e+01,0.00000000000000e+00
2.35365881150475e+07	6.14560823883709e+01,0.00000000000000e+00
2.35376903148376e+07	6.14705087692977e+01,0.00000000000000e+00
2.35387925662428e+07	6.14849418321390e+01,0.00000000000000e+00
2.35398948692656e+07	6.14993815815742e+01,0.00000000000000e+00
2.35409972239084e+07	6.15138280222881e+01,0.00000000000000e+00
2.35420996301735e+07	6.15282811589688e+01,0.00000000000000e+00
2.35432020880635e+07	6.15427409963098e+01,0.00000000000000e+00
2.35443045975807e+07	6.15572075390086e+01,0.00000000000000e+00
2.35454071587275e+07	6.15716807917667e+01,0.00000000000000e+00
2.35465097715065e+07	6.15861607592902e+01,0.00000000000000e+00
2.35476124359199e+07	6.16006474462899e+01,0.00000000000000e+00
2.35487151519702e+07	6.16151408574805e+01,0.00000000000000e+00
2.35498179196598e+07	6.16296409975822e+01,0.00000000000000e+00
2.35509207389911e+07	6.16441478713185e+01,0.00000000000000e+00
2.35520236099667e+07	6.16586614834167e+01,0.00000000000000e+00
2.35531265325888e+07	6.16731818386109e+01,0.00000000000000e+00
2.35542295068598e+07	6.16877089416373e+01,0.00000000000000e+00
2.35553325327823e+07	6.17022427972384e+01,0.00000000000000e+00
2.35564356103587e+07	6.17167834101592e+01,0.00000000000000e+00
2.35575387395912e+07	6.17313307851503e+01,0.00000000000000e+00
2.35586419204825e+07	6.17458849269673e+01,0.00000000000000e+00
2.35597451530348e+07	6.17604458403689e+01,0.00000000000000e+00
2.35608484372507e+07	6.17750135301199e+01,0.00000000000000e+00
2.35619517731324e+07	6.17895880009873e+01,0.00000000000000e+00
2.35630551606825e+07	6.18041692577443e+01,0.00000000000000e+00
2.35641585999034e+07	6.18187573051694e+01,0.00000000000000e+00
2.35652620907975e+07	6.18333521480423e+01,0.00000000000000e+00
2.35663656333672e+07	6.18479537911507e+01,0.00000000000000e+00
2.35674692276148e+07	6.18625622392848e+01,0.00000000000000e+00
2.35685728735430e+07	6.18771774972401e+01,0.00000000000000e+00
2.35696765711540e+07	6.18917995698159e+01,0.00000000000000e+00
2.35707803204503e+07	6.19064284618170e+01,0.00000000000000e+00
2.35718841214343e+07	6.19210641780517e+01,0.00000000000000e+00
2.35729879741084e+07	6.19357067233345e+01,0.00000000000000e+00
2.35740918784751e+07	6.19503561024817e+01,0.00000000000000e+00
2.35751958345367e+07	6.19650123203163e+01,0.00000000000000e+00
2.35762998422957e+07	6.19796753816648e+01,0.00000000000000e+00
2.35774039017546e+07	6.19943452913587e+01,0.00000000000000e+00
2.35785080129156e+07	6.20090220542352e+01,0.00000000000000e+00
2.35796121757813e+07	6.20237056751335e+01,0.00000000000000e+00
2.35807163903541e+07	6.20383961588994e+01,0.00000000000000e+00
2.35818206566364e+07	6.20530935103820e+01,0.00000000000000e+00
2.35829249746306e+07	6.20677977344361e+01,0.00000000000000e+00
2.35840293443392e+07	6.20825088359205e+01,0.00000000000000e+00
2.35851337657644e+07	6.20972268196982e+01,0.00000000000000e+00
2.35862382389089e+07	6.21119516906371e+01,0.00000000000000e+00
2.35873427637750e+07	6.21266834536102e+01,0.00000000000000e+00
2.35884473403651e+07	6.21414221134948e+01,0.00000000000000e+00
2.35895519686817e+07	6.21561676751726e+01,0.00000000000000e+00
2.35906566487271e+07	6.21709201435294e+01,0.00000000000000e+00
2.35917613805038e+07	6.21856795234572e+01,0.00000000000000e+00
2.35928661640142e+07	6.22004458198507e+01,0.00000000000000e+00
2.35939709992608e+07	6.22152190376107e+01,0.00000000000000e+00
2.35950758862459e+07	6.22299991816420e+01,0.00000000000000e+00
2.35961808249720e+07	6.22447862568540e+01,0.00000000000000e+00
2.35972858154415e+07	6.22595802681608e+01,0.00000000000000e+00
2.35983908576569e+07	6.22743812204811e+01,0.00000000000000e+00
2.35994959516205e+07	6.22891891187394e+01,0.00000000000000e+00
2.36006010973348e+07	6.23040039678628e+01,0.00000000000000e+00
2.36017062948021e+07	6.23188257727840e+01,0.00000000000000e+00
2.36028115440250e+07	6.23336545384408e+01,0.00000000000000e+00
2.36039168450059e+07	6.23484902697753e+01,0.00000000000000e+00
2.36050221977471e+07	6.23633329717345e+01,0.00000000000000e+00
2.36061276022511e+07	6.23781826492699e+01,0.00000000000000e+00
2.36072330585203e+07	6.23930393073371e+01,0.00000000000000e+00
2.36083385665572e+07	6.24079029508975e+01,0.00000000000000e+00
2.36094441263641e+07	6.24227735849159e+01,0.00000000000000e+00
2.36105497379435e+07	6.24376512143642e+01,0.00000000000000e+00
2.36116554012979e+07	6.24525358442163e+01,0.00000000000000e+00
2.36127611164295e+07	6.24674274794520e+01,0.00000000000000e+00
2.36138668833410e+07	6.24823261250554e+01,0.00000000000000e+00
2.36149727020346e+07	6.24972317860164e+01,0.00000000000000e+00
2.36160785725128e+07	6.25121444673288e+01,0.00000000000000e+00
2.36171844947781e+07	6.25270641739910e+01,0.00000000000000e+00
2.36182904688329e+07	6.25419909110065e+01,0.00000000000000e+00
2.36193964946795e+07	6.25569246833834e+01,0.00000000000000e+00
2.36205025723204e+07	6.25718654961347e+01,0.00000000000000e+00
2.36216087017581e+07	6.25868133542784e+01,0.00000000000000e+00
2.36227148829950e+07	6.26017682628362e+01,0.00000000000000e+00
2.36238211160334e+07	6.26167302268356e+01,0.00000000000000e+00
2.36249274008759e+07	6.26316992513092e+01,0.00000000000000e+00
2.36260337375248e+07	6.26466753412934e+01,0.00000000000000e+00
2.36271401259826e+07	6.26616585018292e+01,0.00000000000000e+00
2.36282465662517e+07	6.26766487379637e+01,0.00000000000000e+00
2.36293530583345e+07	6.26916460547482e+01,0.00000000000000e+00
2.36304596022334e+07	6.27066504572378e+01,0.00000000000000e+00
2.36315661979509e+07	6.27216619504943e+01,0.00000000000000e+00
2.36326728454894e+07	6.27366805395832e+01,0.00000000000000e+00
2.36337795448514e+07	6.27517062295742e+01,0.00000000000000e+00
2.36348862960392e+07	6.27667390255437e+01,0.00000000000000e+00
2.36359930990553e+07	6.27817789325707e+01,0.00000000000000e+00
2.36370999539021e+07	6.27968259557408e+01,0.00000000000000e+00
2.36382068605820e+07	6.28118801001440e+01,0.00000000000000e+00
2.36393138190975e+07	6.28269413708746e+01,0.00000000000000e+00
2.36404208294510e+07	6.28420097730322e+01,0.00000000000000e+00
2.36415278916449e+07	6.28570853117209e+01,0.00000000000000e+00
2.36426350056817e+07	6.28721679920510e+01,0.00000000000000e+00
2.36437421715637e+07	6.28872578191359e+01,0.00000000000000e+00
2.36448493892934e+07	6.29023547980944e+01,0.00000000000000e+00
2.36459566588733e+07	6.29174589340516e+01,0.00000000000000e+00
2.36470639803057e+07	6.29325702321349e+01,0.00000000000000e+00
2.36481713535931e+07	6.29476886974787e+01,0.00000000000000e+00
2.36492787787379e+07	6.29628143352219e+01,0.00000000000000e+00
2.36503862557426e+07	6.29779471505077e+01,0.00000000000000e+00
2.36514937846095e+07	6.29930871484849e+01,0.00000000000000e+00
2.36526013653411e+07	6.30082343343060e+01,0.00000000000000e+00
2.36537089979399e+07	6.30233887131308e+01,0.00000000000000e+00
2.36548166824082e+07	6.30385502901217e+01,0.00000000000000e+00
2.36559244187485e+07	6.30537190704465e+01,0.00000000000000e+00
2.36570322069632e+07	6.30688950592789e+01,0.00000000000000e+00
2.36581400470548e+07	6.30840782617971e+01,0.00000000000000e+00
2.36592479390256e+07	6.30992686831845e+01,0.00000000000000e+00
2.36603558828782e+07	6.31144663286281e+01,0.00000000000000e+00
2.36614638786148e+07	6.31296712033221e+01,0.00000000000000e+00
2.36625719262381e+07	6.31448833124634e+01,0.00000000000000e+00
2.36636800257503e+07	6.31601026612558e+01,0.00000000000000e+00
2.36647881771540e+07	6.31753292549071e+01,0.00000000000000e+00
2.36658963804515e+07	6.31905630986298e+01,0.00000000000000e+00
2.36670046356453e+07	6.32058041976431e+01,0.00000000000000e+00
2.36681129427378e+07	6.32210525571683e+01,0.00000000000000e+00
2.36692213017314e+07	6.32363081824347e+01,0.00000000000000e+00
2.36703297126286e+07	6.32515710786748e+01,0.00000000000000e+00
2.36714381754319e+07	6.32668412511268e+01,0.00000000000000e+00
2.36725466901435e+07	6.32821187050333e+01,0.00000000000000e+00
2.36736552567661e+07	6.32974034456431e+01,0.00000000000000e+00
2.36747638753019e+07	6.33126954782090e+01,0.00000000000000e+00
2.36758725457535e+07	6.33279948079890e+01,0.00000000000000e+00
2.36769812681232e+07	6.33433014402472e+01,0.00000000000000e+00
2.36780900424135e+07	6.33586153802513e+01,0.00000000000000e+00
2.36791988686268e+07	6.33739366332748e+01,0.00000000000000e+00
2.36803077467656e+07	6.33892652045962e+01,0.00000000000000e+00
2.36814166768323e+07	6.34046010994988e+01,0.00000000000000e+00
2.36825256588292e+07	6.34199443232724e+01,0.00000000000000e+00
2.36836346927590e+07	6.34352948812089e+01,0.00000000000000e+00
2.36847437786239e+07	6.34506527786085e+01,0.00000000000000e+00
2.36858529164264e+07	6.34660180207748e+01,0.00000000000000e+00
2.36869621061690e+07	6.34813906130169e+01,0.00000000000000e+00
2.36880713478541e+07	6.34967705606489e+01,0.00000000000000e+00
2.36891806414840e+07	6.35121578689895e+01,0.00000000000000e+00
2.36902899870613e+07	6.35275525433648e+01,0.00000000000000e+00
2.36913993845884e+07	6.35429545891027e+01,0.00000000000000e+00
2.36925088340677e+07	6.35583640115389e+01,0.00000000000000e+00
2.36936183355016e+07	6.35737808160124e+01,0.00000000000000e+00
2.36947278888926e+07	6.35892050078691e+01,0.00000000000000e+00
2.36958374942431e+07	6.36046365924586e+01,0.00000000000000e+00
2.36969471515556e+07	6.36200755751371e+01,0.00000000000000e+00
2.36980568608324e+07	6.36355219612643e+01,0.00000000000000e+00
2.36991666220760e+07	6.36509757562058e+01,0.00000000000000e+00
2.37002764352889e+07	6.36664369653327e+01,0.00000000000000e+00
2.37013863004734e+07	6.36819055940220e+01,0.00000000000000e+00
2.37024962176321e+07	6.36973816476534e+01,0.00000000000000e+00
2.37036061867673e+07	6.37128651316145e+01,0.00000000000000e+00
2.37047162078815e+07	6.37283560512968e+01,0.00000000000000e+00
2.37058262809770e+07	6.37438544120970e+01,0.00000000000000e+00
2.37069364060565e+07	6.37593602194169e+01,0.00000000000000e+00
2.37080465831222e+07	6.37748734786652e+01,0.00000000000000e+00
2.37091568121766e+07	6.37903941952533e+01,0.00000000000000e+00
2.37102670932222e+07	6.38059223745989e+01,0.00000000000000e+00
2.37113774262613e+07	6.38214580221261e+01,0.00000000000000e+00
2.37124878112965e+07	6.38370011432631e+01,0.00000000000000e+00
2.37135982483301e+07	6.38525517434428e+01,0.00000000000000e+00
2.37147087373646e+07	6.38681098281047e+01,0.00000000000000e+00
2.37158192784024e+07	6.38836754026926e+01,0.00000000000000e+00
2.37169298714460e+07	6.38992484726559e+01,0.00000000000000e+00
2.37180405164978e+07	6.39148290434504e+01,0.00000000000000e+00
2.37191512135602e+07	6.39304171205350e+01,0.00000000000000e+00
2.37202619626357e+07	6.39460127093748e+01,0.00000000000000e+00
2.37213727637266e+07	6.39616158154413e+01,0.00000000000000e+00
2.37224836168355e+07	6.39772264442106e+01,0.00000000000000e+00
2.37235945219648e+07	6.39928446011632e+01,0.00000000000000e+00
2.37247054791169e+07	6.40084702917862e+01,0.00000000000000e+00
2.37258164882942e+07	6.40241035215713e+01,0.00000000000000e+00
2.37269275494992e+07	6.40397442960155e+01,0.00000000000000e+00
2.37280386627344e+07	6.40553926206221e+01,0.00000000000000e+00
2.37291498280020e+07	6.40710485008990e+01,0.00000000000000e+00
2.37302610453047e+07	6.40867119423589e+01,0.00000000000000e+00
2.37313723146448e+07	6.41023829505209e+01,0.00000000000000e+00
2.37324836360248e+07	6.41180615309091e+01,0.00000000000000e+00
2.37335950094470e+07	6.41337476890534e+01,0.00000000000000e+00
2.37347064349140e+07	6.41494414304879e+01,0.00000000000000e+00
2.37358179124282e+07	6.41651427607531e+01,0.00000000000000e+00
2.37369294419920e+07	6.41808516853946e+01,0.00000000000000e+00
2.37380410236078e+07	6.41965682099631e+01,0.00000000000000e+00
2.37391526572782e+07	6.42122923400163e+01,0.00000000000000e+00
2.37402643430054e+07	6.42280240811146e+01,0.00000000000000e+00
2.37413760807920e+07	6.42437634388260e+01,0.00000000000000e+00
2.37424878706404e+07	6.42595104187231e+01,0.00000000000000e+00
2.37435997125531e+07	6.42752650263839e+01,0.00000000000000e+00
2.37447116065324e+07	6.42910272673925e+01,0.00000000000000e+00
2.37458235525808e+07	6.43067971473374e+01,0.00000000000000e+00
2.37469355507008e+07	6.43225746718132e+01,0.00000000000000e+00
2.37480476008948e+07	6.43383598464201e+01,0.00000000000000e+00
2.37491597031652e+07	6.43541526767636e+01,0.00000000000000e+00
2.37502718575145e+07	6.43699531684541e+01,0.00000000000000e+00
2.37513840639451e+07	6.43857613271089e+01,0.00000000000000e+00
2.37524963224594e+07	6.44015771583492e+01,0.00000000000000e+00
2.37536086330600e+07	6.44174006678024e+01,0.00000000000000e+00
2.37547209957491e+07	6.44332318611017e+01,0.00000000000000e+00
2.37558334105293e+07	6.44490707438857e+01,0.00000000000000e+00
2.37569458774030e+07	6.44649173217979e+01,0.00000000000000e+00
2.37580583963727e+07	6.44807716004876e+01,0.00000000000000e+00
2.37591709674407e+07	6.44966335856102e+01,0.00000000000000e+00
2.37602835906096e+07	6.45125032828261e+01,0.00000000000000e+00
2.37613962658817e+07	6.45283806978019e+01,0.00000000000000e+00
2.37625089932596e+07	6.45442658362084e+01,0.00000000000000e+00
2.37636217727455e+07	6.45601587037232e+01,0.00000000000000e+00
2.37647346043421e+07	6.45760593060290e+01,0.00000000000000e+00
2.37658474880517e+07	6.45919676488139e+01,0.00000000000000e+00
2.37669604238767e+07	6.46078837377728e+01,0.00000000000000e+00
2.37680734118197e+07	6.46238075786035e+01,0.00000000000000e+00
2.37691864518829e+07	6.46397391770123e+01,0.00000000000000e+00
2.37702995440690e+07	6.46556785387096e+01,0.00000000000000e+00
2.37714126883803e+07	6.46716256694118e+01,0.00000000000000e+00
2.37725258848193e+07	6.46875805748408e+01,0.00000000000000e+00
2.37736391333884e+07	6.47035432607234e+01,0.00000000000000e+00
2.37747524340900e+07	6.47195137327939e+01,0.00000000000000e+00
2.37758657869266e+07	6.47354919967905e+01,0.00000000000000e+00
2.37769791919007e+07	6.47514780584577e+01,0.00000000000000e+00
2.37780926490146e+07	6.47674719235457e+01,0.00000000000000e+00
2.37792061582708e+07	6.47834735978099e+01,0.00000000000000e+00
2.37803197196718e+07	6.47994830870119e+01,0.00000000000000e+00
2.37814333332200e+07	6.48155003969184e+01,0.00000000000000e+00
2.37825469989178e+07	6.48315255333028e+01,0.00000000000000e+00
2.37836607167677e+07	6.48475585019435e+01,0.00000000000000e+00
2.37847744867722e+07	6.48635993086236e+01,0.00000000000000e+00
2.37858883089336e+07	6.48796479591344e+01,0.00000000000000e+00
2.37870021832544e+07	6.48957044592702e+01,0.00000000000000e+00
2.37881161097371e+07	6.49117688148327e+01,0.00000000000000e+00
2.37892300883841e+07	6.49278410316296e+01,0.00000000000000e+00
2.37903441191978e+07	6.49439211154721e+01,0.00000000000000e+00
2.37914582021806e+07	6.49600090721792e+01,0.00000000000000e+00
2.37925723373352e+07	6.49761049075753e+01,0.00000000000000e+00
2.37936865246637e+07	6.49922086274908e+01,0.00000000000000e+00
2.37948007641688e+07	6.50083202377598e+01,0.00000000000000e+00
2.37959150558529e+07	6.50244397442245e+01,0.00000000000000e+00
2.37970293997183e+07	6.50405671527331e+01,0.00000000000000e+00
2.37981437957676e+07	6.50567024691368e+01,0.00000000000000e+00
2.37992582440031e+07	6.50728456992958e+01,0.00000000000000e+00
2.38003727444274e+07	6.50889968490735e+01,0.00000000000000e+00
2.38014872970429e+07	6.51051559243400e+01,0.00000000000000e+00
2.38026019018520e+07	6.51213229309728e+01,0.00000000000000e+00
2.38037165588571e+07	6.51374978748532e+01,0.00000000000000e+00
2.38048312680608e+07	6.51536807618684e+01,0.00000000000000e+00
2.38059460294654e+07	6.51698715979128e+01,0.00000000000000e+00
2.38070608430734e+07	6.51860703888852e+01,0.00000000000000e+00
2.38081757088872e+07	6.52022771406915e+01,0.00000000000000e+00
2.38092906269093e+07	6.52184918592415e+01,0.00000000000000e+00
2.38104055971422e+07	6.52347145504533e+01,0.00000000000000e+00
2.38115206195882e+07	6.52509452202497e+01,0.00000000000000e+00
2.38126356942498e+07	6.52671838745587e+01,0.00000000000000e+00
2.38137508211295e+07	6.52834305193155e+01,0.00000000000000e+00
2.38148660002297e+07	6.52996851604598e+01,0.00000000000000e+00
2.38159812315529e+07	6.53159478039388e+01,0.00000000000000e+00
2.38170965151015e+07	6.53322184557042e+01,0.00000000000000e+00
2.38182118508779e+07	6.53484971217139e+01,0.00000000000000e+00
2.38193272388846e+07	6.53647838079321e+01,0.00000000000000e+00
2.38204426791240e+07	6.53810785203286e+01,0.00000000000000e+00
2.38215581715986e+07	6.53973812648805e+01,0.00000000000000e+00
2.38226737163109e+07	6.54136920475687e+01,0.00000000000000e+00
2.38237893132632e+07	6.54300108743798e+01,0.00000000000000e+00
2.38249049624581e+07	6.54463377513096e+01,0.00000000000000e+00
2.38260206638979e+07	6.54626726843559e+01,0.00000000000000e+00
2.38271364175851e+07	6.54790156795256e+01,0.00000000000000e+00
2.38282522235222e+07	6.54953667428304e+01,0.00000000000000e+00
2.38293680817116e+07	6.55117258802866e+01,0.00000000000000e+00
2.38304839921558e+07	6.55280930979190e+01,0.00000000000000e+00
2.38315999548571e+07	6.55444684017566e+01,0.00000000000000e+00
2.38327159698181e+07	6.55608517978355e+01,0.00000000000000e+00
2.38338320370413e+07	6.55772432921956e+01,0.00000000000000e+00
2.38349481565289e+07	6.55936428908865e+01,0.00000000000000e+00
2.38360643282836e+07	6.56100505999610e+01,0.00000000000000e+00
2.38371805523076e+07	6.56264664254787e+01,0.00000000000000e+00
2.38382968286036e+07	6.56428903735048e+01,0.00000000000000e+00
2.38394131571739e+07	6.56593224501122e+01,0.00000000000000e+00
2.38405295380210e+07	6.56757626613778e+01,0.00000000000000e+00
2.38416459711473e+07	6.56922110133851e+01,0.00000000000000e+00
2.38427624565553e+07	6.57086675122247e+01,0.00000000000000e+00
2.38438789942475e+07	6.57251321639922e+01,0.00000000000000e+00
2.38449955842262e+07	6.57416049747903e+01,0.00000000000000e+00
2.38461122264939e+07	6.57580859507265e+01,0.00000000000000e+00
2.38472289210531e+07	6.57745750979153e+01,0.00000000000000e+00
2.38483456679062e+07	6.57910724224768e+01,0.00000000000000e+00
2.38494624670557e+07	6.58075779305382e+01,0.00000000000000e+00
2.38505793185041e+07	6.58240916282307e+01,0.00000000000000e+00
2.38516962222537e+07	6.58406135216938e+01,0.00000000000000e+00
2.38528131783070e+07	6.58571436170730e+01,0.00000000000000e+00
2.38539301866664e+07	6.58736819205192e+01,0.00000000000000e+00
2.38550472473345e+07	6.58902284381880e+01,0.00000000000000e+00
2.38561643603137e+07	6.59067831762441e+01,0.00000000000000e+00
2.38572815256064e+07	6.59233461408567e+01,0.00000000000000e+00
2.38583987432150e+07	6.59399173382009e+01,0.00000000000000e+00
2.38595160131421e+07	6.59564967744601e+01,0.00000000000000e+00
2.38606333353900e+07	6.59730844558208e+01,0.00000000000000e+00
2.38617507099612e+07	6.59896803884775e+01,0.00000000000000e+00
2.38628681368582e+07	6.60062845786311e+01,0.00000000000000e+00
2.38639856160835e+07	6.60228970324880e+01,0.00000000000000e+00
2.38651031476393e+07	6.60395177562607e+01,0.00000000000000e+00
2.38662207315284e+07	6.60561467561688e+01,0.00000000000000e+00
2.38673383677529e+07	6.60727840384376e+01,0.00000000000000e+00
2.38684560563155e+07	6.60894296092992e+01,0.00000000000000e+00
2.38695737972186e+07	6.61060834749899e+01,0.00000000000000e+00
2.38706915904646e+07	6.61227456417554e+01,0.00000000000000e+00
2.38718094360560e+07	6.61394161158450e+01,0.00000000000000e+00
2.38729273339951e+07	6.61560949035155e+01,0.00000000000000e+00
2.38740452842846e+07	6.61727820110305e+01,0.00000000000000e+00
2.38751632869268e+07	6.61894774446591e+01,0.00000000000000e+00
2.38762813419242e+07	6.62061812106759e+01,0.00000000000000e+00
2.38773994492792e+07	6.62228933153630e+01,0.00000000000000e+00
2.38785176089942e+07	6.62396137650095e+01,0.00000000000000e+00
2.38796358210719e+07	6.62563425659091e+01,0.00000000000000e+00
2.38807540855145e+07	6.62730797243630e+01,0.00000000000000e+00
2.38818724023245e+07	6.62898252466775e+01,0.00000000000000e+00
2.38829907715044e+07	6.63065791391674e+01,0.00000000000000e+00
2.38841091930567e+07	6.63233414081514e+01,0.00000000000000e+00
2.38852276669838e+07	6.63401120599562e+01,0.00000000000000e+00
2.38863461932881e+07	6.63568911009147e+01,0.00000000000000e+00
2.38874647719721e+07	6.63736785373649e+01,0.00000000000000e+00
2.38885834030383e+07	6.63904743756525e+01,0.00000000000000e+00
2.38897020864891e+07	6.64072786221302e+01,0.00000000000000e+00
2.38908208223269e+07	6.64240912831551e+01,0.00000000000000e+00
2.38919396105543e+07	6.64409123650920e+01,0.00000000000000e+00
2.38930584511736e+07	6.64577418743122e+01,0.00000000000000e+00
2.38941773441873e+07	6.64745798171932e+01,0.00000000000000e+00
2.38952962895980e+07	6.64914262001181e+01,0.00000000000000e+00
2.38964152874079e+07	6.65082810294773e+01,0.00000000000000e+00
