Freq.	abs(V(drain))
6.79926900201236e+07	1.94195380944726e+01,0.00000000000000e+00
6.79958740639749e+07	1.94218781185691e+01,0.00000000000000e+00
6.79990582569324e+07	1.94242182067701e+01,0.00000000000000e+00
6.80022425990031e+07	1.94265583590688e+01,0.00000000000000e+00
6.80054270901941e+07	1.94288985754578e+01,0.00000000000000e+00
6.80086117305122e+07	1.94312388559301e+01,0.00000000000000e+00
6.80117965199646e+07	1.94335792004787e+01,0.00000000000000e+00
6.80149814585581e+07	1.94359196090965e+01,0.00000000000000e+00
6.80181665462998e+07	1.94382600817765e+01,0.00000000000000e+00
6.80213517831966e+07	1.94406006185115e+01,0.00000000000000e+00
6.80245371692556e+07	1.94429412192944e+01,0.00000000000000e+00
6.80277227044836e+07	1.94452818841183e+01,0.00000000000000e+00
6.80309083888877e+07	1.94476226129761e+01,0.00000000000000e+00
6.80340942224749e+07	1.94499634058608e+01,0.00000000000000e+00
6.80372802052522e+07	1.94523042627653e+01,0.00000000000000e+00
6.80404663372266e+07	1.94546451836825e+01,0.00000000000000e+00
6.80436526184049e+07	1.94569861686055e+01,0.00000000000000e+00
6.80468390487943e+07	1.94593272175273e+01,0.00000000000000e+00
6.80500256284017e+07	1.94616683304408e+01,0.00000000000000e+00
6.80532123572341e+07	1.94640095073391e+01,0.00000000000000e+00
6.80563992352985e+07	1.94663507482151e+01,0.00000000000000e+00
6.80595862626019e+07	1.94686920530617e+01,0.00000000000000e+00
6.80627734391512e+07	1.94710334218721e+01,0.00000000000000e+00
6.80659607649535e+07	1.94733748546394e+01,0.00000000000000e+00
6.80691482400158e+07	1.94757163513564e+01,0.00000000000000e+00
6.80723358643450e+07	1.94780579120161e+01,0.00000000000000e+00
6.80755236379481e+07	1.94803995366118e+01,0.00000000000000e+00
6.80787115608321e+07	1.94827412251363e+01,0.00000000000000e+00
6.80818996330040e+07	1.94850829775826e+01,0.00000000000000e+00
6.80850878544708e+07	1.94874247939440e+01,0.00000000000000e+00
6.80882762252395e+07	1.94897666742134e+01,0.00000000000000e+00
6.80914647453171e+07	1.94921086183839e+01,0.00000000000000e+00
6.80946534147105e+07	1.94944506264486e+01,0.00000000000000e+00
6.80978422334268e+07	1.94967926984004e+01,0.00000000000000e+00
6.81010312014730e+07	1.94991348342326e+01,0.00000000000000e+00
6.81042203188560e+07	1.95014770339381e+01,0.00000000000000e+00
6.81074095855829e+07	1.95038192975100e+01,0.00000000000000e+00
6.81105990016606e+07	1.95061616249417e+01,0.00000000000000e+00
6.81137885670961e+07	1.95085040162258e+01,0.00000000000000e+00
6.81169782818965e+07	1.95108464713558e+01,0.00000000000000e+00
6.81201681460687e+07	1.95131889903247e+01,0.00000000000000e+00
6.81233581596196e+07	1.95155315731255e+01,0.00000000000000e+00
6.81265483225564e+07	1.95178742197515e+01,0.00000000000000e+00
6.81297386348860e+07	1.95202169301957e+01,0.00000000000000e+00
6.81329290966154e+07	1.95225597044513e+01,0.00000000000000e+00
6.81361197077516e+07	1.95249025425112e+01,0.00000000000000e+00
6.81393104683016e+07	1.95272454443689e+01,0.00000000000000e+00
6.81425013782724e+07	1.95295884100174e+01,0.00000000000000e+00
6.81456924376710e+07	1.95319314394498e+01,0.00000000000000e+00
6.81488836465044e+07	1.95342745326594e+01,0.00000000000000e+00
6.81520750047795e+07	1.95366176896393e+01,0.00000000000000e+00
6.81552665125034e+07	1.95389609103826e+01,0.00000000000000e+00
6.81584581696831e+07	1.95413041948825e+01,0.00000000000000e+00
6.81616499763256e+07	1.95436475431321e+01,0.00000000000000e+00
6.81648419324379e+07	1.95459909551250e+01,0.00000000000000e+00
6.81680340380269e+07	1.95483344308537e+01,0.00000000000000e+00
6.81712262930997e+07	1.95506779703120e+01,0.00000000000000e+00
6.81744186976633e+07	1.95530215734928e+01,0.00000000000000e+00
6.81776112517247e+07	1.95553652403894e+01,0.00000000000000e+00
6.81808039552908e+07	1.95577089709951e+01,0.00000000000000e+00
6.81839968083688e+07	1.95600527653031e+01,0.00000000000000e+00
6.81871898109655e+07	1.95623966233063e+01,0.00000000000000e+00
6.81903829630880e+07	1.95647405449983e+01,0.00000000000000e+00
6.81935762647433e+07	1.95670845303722e+01,0.00000000000000e+00
6.81967697159384e+07	1.95694285794213e+01,0.00000000000000e+00
6.81999633166802e+07	1.95717726921389e+01,0.00000000000000e+00
6.82031570669759e+07	1.95741168685180e+01,0.00000000000000e+00
6.82063509668323e+07	1.95764611085522e+01,0.00000000000000e+00
6.82095450162566e+07	1.95788054122345e+01,0.00000000000000e+00
6.82127392152557e+07	1.95811497795583e+01,0.00000000000000e+00
6.82159335638365e+07	1.95834942105167e+01,0.00000000000000e+00
6.82191280620062e+07	1.95858387051032e+01,0.00000000000000e+00
6.82223227097718e+07	1.95881832633109e+01,0.00000000000000e+00
6.82255175071401e+07	1.95905278851333e+01,0.00000000000000e+00
6.82287124541183e+07	1.95928725705635e+01,0.00000000000000e+00
6.82319075507133e+07	1.95952173195950e+01,0.00000000000000e+00
6.82351027969321e+07	1.95975621322210e+01,0.00000000000000e+00
6.82382981927818e+07	1.95999070084347e+01,0.00000000000000e+00
6.82414937382694e+07	1.96022519482295e+01,0.00000000000000e+00
6.82446894334018e+07	1.96045969515989e+01,0.00000000000000e+00
6.82478852781861e+07	1.96069420185360e+01,0.00000000000000e+00
6.82510812726293e+07	1.96092871490341e+01,0.00000000000000e+00
6.82542774167384e+07	1.96116323430867e+01,0.00000000000000e+00
6.82574737105203e+07	1.96139776006872e+01,0.00000000000000e+00
6.82606701539822e+07	1.96163229218288e+01,0.00000000000000e+00
6.82638667471310e+07	1.96186683065048e+01,0.00000000000000e+00
6.82670634899737e+07	1.96210137547088e+01,0.00000000000000e+00
6.82702603825174e+07	1.96233592664339e+01,0.00000000000000e+00
6.82734574247690e+07	1.96257048416737e+01,0.00000000000000e+00
6.82766546167356e+07	1.96280504804215e+01,0.00000000000000e+00
6.82798519584241e+07	1.96303961826707e+01,0.00000000000000e+00
6.82830494498416e+07	1.96327419484145e+01,0.00000000000000e+00
6.82862470909951e+07	1.96350877776466e+01,0.00000000000000e+00
6.82894448818916e+07	1.96374336703601e+01,0.00000000000000e+00
6.82926428225381e+07	1.96397796265488e+01,0.00000000000000e+00
6.82958409129417e+07	1.96421256462056e+01,0.00000000000000e+00
6.82990391531093e+07	1.96444717293243e+01,0.00000000000000e+00
6.83022375430479e+07	1.96468178758981e+01,0.00000000000000e+00
6.83054360827647e+07	1.96491640859206e+01,0.00000000000000e+00
6.83086347722665e+07	1.96515103593852e+01,0.00000000000000e+00
6.83118336115604e+07	1.96538566962852e+01,0.00000000000000e+00
6.83150326006534e+07	1.96562030966142e+01,0.00000000000000e+00
6.83182317395525e+07	1.96585495603655e+01,0.00000000000000e+00
6.83214310282648e+07	1.96608960875327e+01,0.00000000000000e+00
6.83246304667973e+07	1.96632426781092e+01,0.00000000000000e+00
6.83278300551569e+07	1.96655893320884e+01,0.00000000000000e+00
6.83310297933507e+07	1.96679360494639e+01,0.00000000000000e+00
6.83342296813857e+07	1.96702828302290e+01,0.00000000000000e+00
6.83374297192689e+07	1.96726296743774e+01,0.00000000000000e+00
6.83406299070074e+07	1.96749765819025e+01,0.00000000000000e+00
6.83438302446081e+07	1.96773235527976e+01,0.00000000000000e+00
6.83470307320782e+07	1.96796705870564e+01,0.00000000000000e+00
6.83502313694245e+07	1.96820176846724e+01,0.00000000000000e+00
6.83534321566541e+07	1.96843648456391e+01,0.00000000000000e+00
6.83566330937741e+07	1.96867120699500e+01,0.00000000000000e+00
6.83598341807913e+07	1.96890593575984e+01,0.00000000000000e+00
6.83630354177130e+07	1.96914067085781e+01,0.00000000000000e+00
6.83662368045461e+07	1.96937541228827e+01,0.00000000000000e+00
6.83694383412976e+07	1.96961016005053e+01,0.00000000000000e+00
6.83726400279745e+07	1.96984491414399e+01,0.00000000000000e+00
6.83758418645838e+07	1.97007967456798e+01,0.00000000000000e+00
6.83790438511327e+07	1.97031444132186e+01,0.00000000000000e+00
6.83822459876280e+07	1.97054921440498e+01,0.00000000000000e+00
6.83854482740769e+07	1.97078399381671e+01,0.00000000000000e+00
6.83886507104862e+07	1.97101877955640e+01,0.00000000000000e+00
6.83918532968632e+07	1.97125357162340e+01,0.00000000000000e+00
6.83950560332147e+07	1.97148837001709e+01,0.00000000000000e+00
6.83982589195479e+07	1.97172317473679e+01,0.00000000000000e+00
6.84014619558696e+07	1.97195798578188e+01,0.00000000000000e+00
6.84046651421871e+07	1.97219280315173e+01,0.00000000000000e+00
6.84078684785072e+07	1.97242762684568e+01,0.00000000000000e+00
6.84110719648370e+07	1.97266245686311e+01,0.00000000000000e+00
6.84142756011835e+07	1.97289729320337e+01,0.00000000000000e+00
6.84174793875538e+07	1.97313213586581e+01,0.00000000000000e+00
6.84206833239549e+07	1.97336698484980e+01,0.00000000000000e+00
6.84238874103938e+07	1.97360184015472e+01,0.00000000000000e+00
6.84270916468775e+07	1.97383670177991e+01,0.00000000000000e+00
6.84302960334131e+07	1.97407156972474e+01,0.00000000000000e+00
6.84335005700075e+07	1.97430644398857e+01,0.00000000000000e+00
6.84367052566679e+07	1.97454132457079e+01,0.00000000000000e+00
6.84399100934012e+07	1.97477621147072e+01,0.00000000000000e+00
6.84431150802145e+07	1.97501110468776e+01,0.00000000000000e+00
6.84463202171147e+07	1.97524600422127e+01,0.00000000000000e+00
6.84495255041090e+07	1.97548091007062e+01,0.00000000000000e+00
6.84527309412044e+07	1.97571582223515e+01,0.00000000000000e+00
6.84559365284078e+07	1.97595074071426e+01,0.00000000000000e+00
6.84591422657263e+07	1.97618566550731e+01,0.00000000000000e+00
6.84623481531670e+07	1.97642059661365e+01,0.00000000000000e+00
6.84655541907369e+07	1.97665553403267e+01,0.00000000000000e+00
6.84687603784429e+07	1.97689047776374e+01,0.00000000000000e+00
6.84719667162922e+07	1.97712542780621e+01,0.00000000000000e+00
6.84751732042918e+07	1.97736038415948e+01,0.00000000000000e+00
6.84783798424486e+07	1.97759534682288e+01,0.00000000000000e+00
6.84815866307698e+07	1.97783031579584e+01,0.00000000000000e+00
6.84847935692623e+07	1.97806529107767e+01,0.00000000000000e+00
6.84880006579332e+07	1.97830027266779e+01,0.00000000000000e+00
6.84912078967896e+07	1.97853526056555e+01,0.00000000000000e+00
6.84944152858384e+07	1.97877025477033e+01,0.00000000000000e+00
6.84976228250867e+07	1.97900525528150e+01,0.00000000000000e+00
6.85008305145415e+07	1.97924026209845e+01,0.00000000000000e+00
6.85040383542099e+07	1.97947527522053e+01,0.00000000000000e+00
6.85072463440988e+07	1.97971029464713e+01,0.00000000000000e+00
6.85104544842154e+07	1.97994532037764e+01,0.00000000000000e+00
6.85136627745667e+07	1.98018035241141e+01,0.00000000000000e+00
6.85168712151596e+07	1.98041539074785e+01,0.00000000000000e+00
6.85200798060013e+07	1.98065043538631e+01,0.00000000000000e+00
6.85232885470987e+07	1.98088548632617e+01,0.00000000000000e+00
6.85264974384590e+07	1.98112054356681e+01,0.00000000000000e+00
6.85297064800891e+07	1.98135560710765e+01,0.00000000000000e+00
6.85329156719961e+07	1.98159067694800e+01,0.00000000000000e+00
6.85361250141870e+07	1.98182575308731e+01,0.00000000000000e+00
6.85393345066688e+07	1.98206083552491e+01,0.00000000000000e+00
6.85425441494487e+07	1.98229592426020e+01,0.00000000000000e+00
6.85457539425336e+07	1.98253101929256e+01,0.00000000000000e+00
6.85489638859305e+07	1.98276612062137e+01,0.00000000000000e+00
6.85521739796465e+07	1.98300122824603e+01,0.00000000000000e+00
6.85553842236888e+07	1.98323634216591e+01,0.00000000000000e+00
6.85585946180641e+07	1.98347146238039e+01,0.00000000000000e+00
6.85618051627797e+07	1.98370658888887e+01,0.00000000000000e+00
6.85650158578426e+07	1.98394172169072e+01,0.00000000000000e+00
6.85682267032598e+07	1.98417686078534e+01,0.00000000000000e+00
6.85714376990384e+07	1.98441200617212e+01,0.00000000000000e+00
6.85746488451853e+07	1.98464715785042e+01,0.00000000000000e+00
6.85778601417077e+07	1.98488231581963e+01,0.00000000000000e+00
6.85810715886125e+07	1.98511748007916e+01,0.00000000000000e+00
6.85842831859069e+07	1.98535265062840e+01,0.00000000000000e+00
6.85874949335978e+07	1.98558782746672e+01,0.00000000000000e+00
6.85907068316923e+07	1.98582301059353e+01,0.00000000000000e+00
6.85939188801975e+07	1.98605820000818e+01,0.00000000000000e+00
6.85971310791203e+07	1.98629339571011e+01,0.00000000000000e+00
6.86003434284679e+07	1.98652859769868e+01,0.00000000000000e+00
6.86035559282472e+07	1.98676380597329e+01,0.00000000000000e+00
6.86067685784654e+07	1.98699902053334e+01,0.00000000000000e+00
6.86099813791295e+07	1.98723424137821e+01,0.00000000000000e+00
6.86131943302464e+07	1.98746946850730e+01,0.00000000000000e+00
6.86164074318233e+07	1.98770470192001e+01,0.00000000000000e+00
6.86196206838672e+07	1.98793994161571e+01,0.00000000000000e+00
6.86228340863852e+07	1.98817518759381e+01,0.00000000000000e+00
6.86260476393843e+07	1.98841043985372e+01,0.00000000000000e+00
6.86292613428715e+07	1.98864569839481e+01,0.00000000000000e+00
6.86324751968539e+07	1.98888096321649e+01,0.00000000000000e+00
6.86356892013385e+07	1.98911623431814e+01,0.00000000000000e+00
6.86389033563325e+07	1.98935151169920e+01,0.00000000000000e+00
6.86421176618427e+07	1.98958679535900e+01,0.00000000000000e+00
6.86453321178763e+07	1.98982208529700e+01,0.00000000000000e+00
6.86485467244404e+07	1.99005738151258e+01,0.00000000000000e+00
6.86517614815420e+07	1.99029268400512e+01,0.00000000000000e+00
6.86549763891880e+07	1.99052799277404e+01,0.00000000000000e+00
6.86581914473857e+07	1.99076330781873e+01,0.00000000000000e+00
6.86614066561420e+07	1.99099862913861e+01,0.00000000000000e+00
6.86646220154640e+07	1.99123395673305e+01,0.00000000000000e+00
6.86678375253587e+07	1.99146929060146e+01,0.00000000000000e+00
6.86710531858332e+07	1.99170463074327e+01,0.00000000000000e+00
6.86742689968945e+07	1.99193997715785e+01,0.00000000000000e+00
6.86774849585497e+07	1.99217532984462e+01,0.00000000000000e+00
6.86807010708058e+07	1.99241068880299e+01,0.00000000000000e+00
6.86839173336700e+07	1.99264605403234e+01,0.00000000000000e+00
6.86871337471492e+07	1.99288142553210e+01,0.00000000000000e+00
6.86903503112504e+07	1.99311680330164e+01,0.00000000000000e+00
6.86935670259809e+07	1.99335218734041e+01,0.00000000000000e+00
6.86967838913475e+07	1.99358757764779e+01,0.00000000000000e+00
6.87000009073574e+07	1.99382297422319e+01,0.00000000000000e+00
6.87032180740176e+07	1.99405837706603e+01,0.00000000000000e+00
6.87064353913352e+07	1.99429378617570e+01,0.00000000000000e+00
6.87096528593172e+07	1.99452920155162e+01,0.00000000000000e+00
6.87128704779707e+07	1.99476462319320e+01,0.00000000000000e+00
6.87160882473027e+07	1.99500005109982e+01,0.00000000000000e+00
6.87193061673203e+07	1.99523548527093e+01,0.00000000000000e+00
6.87225242380305e+07	1.99547092570592e+01,0.00000000000000e+00
6.87257424594405e+07	1.99570637240422e+01,0.00000000000000e+00
6.87289608315572e+07	1.99594182536521e+01,0.00000000000000e+00
6.87321793543877e+07	1.99617728458833e+01,0.00000000000000e+00
6.87353980279391e+07	1.99641275007298e+01,0.00000000000000e+00
6.87386168522184e+07	1.99664822181856e+01,0.00000000000000e+00
6.87418358272328e+07	1.99688369982450e+01,0.00000000000000e+00
6.87450549529892e+07	1.99711918409022e+01,0.00000000000000e+00
6.87482742294947e+07	1.99735467461512e+01,0.00000000000000e+00
6.87514936567563e+07	1.99759017139861e+01,0.00000000000000e+00
6.87547132347812e+07	1.99782567444014e+01,0.00000000000000e+00
6.87579329635764e+07	1.99806118373907e+01,0.00000000000000e+00
6.87611528431490e+07	1.99829669929486e+01,0.00000000000000e+00
6.87643728735059e+07	1.99853222110692e+01,0.00000000000000e+00
6.87675930546543e+07	1.99876774917466e+01,0.00000000000000e+00
6.87708133866013e+07	1.99900328349750e+01,0.00000000000000e+00
6.87740338693539e+07	1.99923882407485e+01,0.00000000000000e+00
6.87772545029191e+07	1.99947437090615e+01,0.00000000000000e+00
6.87804752873040e+07	1.99970992399080e+01,0.00000000000000e+00
6.87836962225157e+07	1.99994548332822e+01,0.00000000000000e+00
6.87869173085613e+07	2.00018104891784e+01,0.00000000000000e+00
6.87901385454478e+07	2.00041662075907e+01,0.00000000000000e+00
6.87933599331822e+07	2.00065219885134e+01,0.00000000000000e+00
6.87965814717717e+07	2.00088778319408e+01,0.00000000000000e+00
6.87998031612233e+07	2.00112337378669e+01,0.00000000000000e+00
6.88030250015440e+07	2.00135897062861e+01,0.00000000000000e+00
6.88062469927410e+07	2.00159457371928e+01,0.00000000000000e+00
6.88094691348213e+07	2.00183018305807e+01,0.00000000000000e+00
6.88126914277919e+07	2.00206579864445e+01,0.00000000000000e+00
6.88159138716600e+07	2.00230142047783e+01,0.00000000000000e+00
6.88191364664326e+07	2.00253704855764e+01,0.00000000000000e+00
6.88223592121167e+07	2.00277268288330e+01,0.00000000000000e+00
6.88255821087195e+07	2.00300832345425e+01,0.00000000000000e+00
6.88288051562479e+07	2.00324397026989e+01,0.00000000000000e+00
6.88320283547091e+07	2.00347962332967e+01,0.00000000000000e+00
6.88352517041102e+07	2.00371528263301e+01,0.00000000000000e+00
6.88384752044582e+07	2.00395094817934e+01,0.00000000000000e+00
6.88416988557601e+07	2.00418661996809e+01,0.00000000000000e+00
6.88449226580230e+07	2.00442229799868e+01,0.00000000000000e+00
6.88481466112541e+07	2.00465798227056e+01,0.00000000000000e+00
6.88513707154604e+07	2.00489367278314e+01,0.00000000000000e+00
6.88545949706489e+07	2.00512936953586e+01,0.00000000000000e+00
6.88578193768267e+07	2.00536507252815e+01,0.00000000000000e+00
6.88610439340009e+07	2.00560078175944e+01,0.00000000000000e+00
6.88642686421786e+07	2.00583649722917e+01,0.00000000000000e+00
6.88674935013667e+07	2.00607221893676e+01,0.00000000000000e+00
6.88707185115726e+07	2.00630794688164e+01,0.00000000000000e+00
6.88739436728030e+07	2.00654368106327e+01,0.00000000000000e+00
6.88771689850653e+07	2.00677942148106e+01,0.00000000000000e+00
6.88803944483663e+07	2.00701516813445e+01,0.00000000000000e+00
6.88836200627132e+07	2.00725092102290e+01,0.00000000000000e+00
6.88868458281131e+07	2.00748668014580e+01,0.00000000000000e+00
6.88900717445731e+07	2.00772244550261e+01,0.00000000000000e+00
6.88932978121001e+07	2.00795821709277e+01,0.00000000000000e+00
6.88965240307014e+07	2.00819399491572e+01,0.00000000000000e+00
6.88997504003839e+07	2.00842977897087e+01,0.00000000000000e+00
6.89029769211547e+07	2.00866556925770e+01,0.00000000000000e+00
6.89062035930210e+07	2.00890136577563e+01,0.00000000000000e+00
6.89094304159897e+07	2.00913716852408e+01,0.00000000000000e+00
6.89126573900681e+07	2.00937297750253e+01,0.00000000000000e+00
6.89158845152630e+07	2.00960879271037e+01,0.00000000000000e+00
6.89191117915817e+07	2.00984461414709e+01,0.00000000000000e+00
6.89223392190311e+07	2.01008044181210e+01,0.00000000000000e+00
6.89255667976185e+07	2.01031627570485e+01,0.00000000000000e+00
6.89287945273508e+07	2.01055211582478e+01,0.00000000000000e+00
6.89320224082351e+07	2.01078796217134e+01,0.00000000000000e+00
6.89352504402785e+07	2.01102381474397e+01,0.00000000000000e+00
6.89384786234881e+07	2.01125967354210e+01,0.00000000000000e+00
6.89417069578710e+07	2.01149553856520e+01,0.00000000000000e+00
6.89449354434342e+07	2.01173140981269e+01,0.00000000000000e+00
6.89481640801849e+07	2.01196728728402e+01,0.00000000000000e+00
6.89513928681300e+07	2.01220317097865e+01,0.00000000000000e+00
6.89546218072767e+07	2.01243906089602e+01,0.00000000000000e+00
6.89578508976321e+07	2.01267495703557e+01,0.00000000000000e+00
6.89610801392033e+07	2.01291085939675e+01,0.00000000000000e+00
6.89643095319972e+07	2.01314676797900e+01,0.00000000000000e+00
6.89675390760211e+07	2.01338268278179e+01,0.00000000000000e+00
6.89707687712820e+07	2.01361860380454e+01,0.00000000000000e+00
6.89739986177869e+07	2.01385453104673e+01,0.00000000000000e+00
6.89772286155430e+07	2.01409046450778e+01,0.00000000000000e+00
6.89804587645573e+07	2.01432640418715e+01,0.00000000000000e+00
6.89836890648370e+07	2.01456235008429e+01,0.00000000000000e+00
6.89869195163891e+07	2.01479830219867e+01,0.00000000000000e+00
6.89901501192206e+07	2.01503426052971e+01,0.00000000000000e+00
6.89933808733387e+07	2.01527022507687e+01,0.00000000000000e+00
6.89966117787505e+07	2.01550619583963e+01,0.00000000000000e+00
6.89998428354630e+07	2.01574217281741e+01,0.00000000000000e+00
6.90030740434834e+07	2.01597815600967e+01,0.00000000000000e+00
6.90063054028186e+07	2.01621414541588e+01,0.00000000000000e+00
6.90095369134759e+07	2.01645014103548e+01,0.00000000000000e+00
6.90127685754622e+07	2.01668614286793e+01,0.00000000000000e+00
6.90160003887848e+07	2.01692215091267e+01,0.00000000000000e+00
6.90192323534505e+07	2.01715816516917e+01,0.00000000000000e+00
6.90224644694667e+07	2.01739418563690e+01,0.00000000000000e+00
6.90256967368402e+07	2.01763021231528e+01,0.00000000000000e+00
6.90289291555783e+07	2.01786624520380e+01,0.00000000000000e+00
6.90321617256880e+07	2.01810228430192e+01,0.00000000000000e+00
6.90353944471764e+07	2.01833832960907e+01,0.00000000000000e+00
6.90386273200506e+07	2.01857438112472e+01,0.00000000000000e+00
6.90418603443176e+07	2.01881043884833e+01,0.00000000000000e+00
6.90450935199847e+07	2.01904650277938e+01,0.00000000000000e+00
6.90483268470588e+07	2.01928257291728e+01,0.00000000000000e+00
6.90515603255470e+07	2.01951864926155e+01,0.00000000000000e+00
6.90547939554565e+07	2.01975473181161e+01,0.00000000000000e+00
6.90580277367943e+07	2.01999082056693e+01,0.00000000000000e+00
6.90612616695675e+07	2.02022691552698e+01,0.00000000000000e+00
6.90644957537832e+07	2.02046301669123e+01,0.00000000000000e+00
6.90677299894485e+07	2.02069912405912e+01,0.00000000000000e+00
6.90709643765706e+07	2.02093523763014e+01,0.00000000000000e+00
6.90741989151564e+07	2.02117135740372e+01,0.00000000000000e+00
6.90774336052131e+07	2.02140748337934e+01,0.00000000000000e+00
6.90806684467478e+07	2.02164361555648e+01,0.00000000000000e+00
6.90839034397675e+07	2.02187975393460e+01,0.00000000000000e+00
6.90871385842794e+07	2.02211589851314e+01,0.00000000000000e+00
6.90903738802906e+07	2.02235204929159e+01,0.00000000000000e+00
6.90936093278081e+07	2.02258820626942e+01,0.00000000000000e+00
6.90968449268391e+07	2.02282436944609e+01,0.00000000000000e+00
6.91000806773906e+07	2.02306053882106e+01,0.00000000000000e+00
6.91033165794697e+07	2.02329671439381e+01,0.00000000000000e+00
6.91065526330836e+07	2.02353289616381e+01,0.00000000000000e+00
6.91097888382393e+07	2.02376908413050e+01,0.00000000000000e+00
6.91130251949439e+07	2.02400527829339e+01,0.00000000000000e+00
6.91162617032045e+07	2.02424147865192e+01,0.00000000000000e+00
6.91194983630283e+07	2.02447768520558e+01,0.00000000000000e+00
6.91227351744223e+07	2.02471389795383e+01,0.00000000000000e+00
6.91259721373936e+07	2.02495011689615e+01,0.00000000000000e+00
6.91292092519493e+07	2.02518634203202e+01,0.00000000000000e+00
6.91324465180966e+07	2.02542257336087e+01,0.00000000000000e+00
6.91356839358424e+07	2.02565881088222e+01,0.00000000000000e+00
6.91389215051939e+07	2.02589505459552e+01,0.00000000000000e+00
6.91421592261583e+07	2.02613130450026e+01,0.00000000000000e+00
6.91453970987426e+07	2.02636756059589e+01,0.00000000000000e+00
6.91486351229538e+07	2.02660382288191e+01,0.00000000000000e+00
6.91518732987992e+07	2.02684009135778e+01,0.00000000000000e+00
6.91551116262858e+07	2.02707636602298e+01,0.00000000000000e+00
6.91583501054208e+07	2.02731264687700e+01,0.00000000000000e+00
6.91615887362111e+07	2.02754893391928e+01,0.00000000000000e+00
6.91648275186639e+07	2.02778522714933e+01,0.00000000000000e+00
6.91680664527864e+07	2.02802152656662e+01,0.00000000000000e+00
6.91713055385856e+07	2.02825783217061e+01,0.00000000000000e+00
6.91745447760686e+07	2.02849414396080e+01,0.00000000000000e+00
6.91777841652425e+07	2.02873046193667e+01,0.00000000000000e+00
6.91810237061145e+07	2.02896678609770e+01,0.00000000000000e+00
6.91842633986916e+07	2.02920311644335e+01,0.00000000000000e+00
6.91875032429809e+07	2.02943945297312e+01,0.00000000000000e+00
6.91907432389896e+07	2.02967579568647e+01,0.00000000000000e+00
6.91939833867247e+07	2.02991214458292e+01,0.00000000000000e+00
6.91972236861934e+07	2.03014849966190e+01,0.00000000000000e+00
6.92004641374027e+07	2.03038486092293e+01,0.00000000000000e+00
6.92037047403598e+07	2.03062122836549e+01,0.00000000000000e+00
6.92069454950718e+07	2.03085760198906e+01,0.00000000000000e+00
6.92101864015458e+07	2.03109398179310e+01,0.00000000000000e+00
6.92134274597888e+07	2.03133036777713e+01,0.00000000000000e+00
6.92166686698081e+07	2.03156675994061e+01,0.00000000000000e+00
6.92199100316106e+07	2.03180315828303e+01,0.00000000000000e+00
6.92231515452035e+07	2.03203956280389e+01,0.00000000000000e+00
6.92263932105940e+07	2.03227597350265e+01,0.00000000000000e+00
6.92296350277891e+07	2.03251239037882e+01,0.00000000000000e+00
6.92328769967959e+07	2.03274881343189e+01,0.00000000000000e+00
6.92361191176215e+07	2.03298524266134e+01,0.00000000000000e+00
6.92393613902732e+07	2.03322167806664e+01,0.00000000000000e+00
6.92426038147578e+07	2.03345811964728e+01,0.00000000000000e+00
6.92458463910827e+07	2.03369456740277e+01,0.00000000000000e+00
6.92490891192548e+07	2.03393102133259e+01,0.00000000000000e+00
6.92523319992813e+07	2.03416748143625e+01,0.00000000000000e+00
6.92555750311693e+07	2.03440394771320e+01,0.00000000000000e+00
6.92588182149260e+07	2.03464042016295e+01,0.00000000000000e+00
6.92620615505583e+07	2.03487689878500e+01,0.00000000000000e+00
6.92653050380735e+07	2.03511338357884e+01,0.00000000000000e+00
6.92685486774787e+07	2.03534987454394e+01,0.00000000000000e+00
6.92717924687809e+07	2.03558637167983e+01,0.00000000000000e+00
6.92750364119873e+07	2.03582287498597e+01,0.00000000000000e+00
6.92782805071050e+07	2.03605938446187e+01,0.00000000000000e+00
6.92815247541411e+07	2.03629590010702e+01,0.00000000000000e+00
6.92847691531027e+07	2.03653242192091e+01,0.00000000000000e+00
6.92880137039970e+07	2.03676894990304e+01,0.00000000000000e+00
6.92912584068310e+07	2.03700548405291e+01,0.00000000000000e+00
6.92945032616119e+07	2.03724202437000e+01,0.00000000000000e+00
6.92977482683467e+07	2.03747857085383e+01,0.00000000000000e+00
6.93009934270427e+07	2.03771512350387e+01,0.00000000000000e+00
6.93042387377068e+07	2.03795168231964e+01,0.00000000000000e+00
6.93074842003463e+07	2.03818824730062e+01,0.00000000000000e+00
6.93107298149683e+07	2.03842481844632e+01,0.00000000000000e+00
6.93139755815798e+07	2.03866139575623e+01,0.00000000000000e+00
6.93172215001880e+07	2.03889797922987e+01,0.00000000000000e+00
6.93204675707999e+07	2.03913456886671e+01,0.00000000000000e+00
6.93237137934228e+07	2.03937116466626e+01,0.00000000000000e+00
6.93269601680638e+07	2.03960776662804e+01,0.00000000000000e+00
6.93302066947299e+07	2.03984437475153e+01,0.00000000000000e+00
6.93334533734282e+07	2.04008098903623e+01,0.00000000000000e+00
6.93367002041660e+07	2.04031760948165e+01,0.00000000000000e+00
6.93399471869503e+07	2.04055423608731e+01,0.00000000000000e+00
6.93431943217882e+07	2.04079086885267e+01,0.00000000000000e+00
6.93464416086868e+07	2.04102750777726e+01,0.00000000000000e+00
6.93496890476534e+07	2.04126415286059e+01,0.00000000000000e+00
