Freq.	abs(V(drain))
3.58050593645850e+07	1.26084066043441e+01,0.00000000000000e+00
3.58067360871721e+07	1.26066549809747e+01,0.00000000000000e+00
3.58084128882788e+07	1.26049035598855e+01,0.00000000000000e+00
3.58100897679088e+07	1.26031523410483e+01,0.00000000000000e+00
3.58117667260657e+07	1.26014013244361e+01,0.00000000000000e+00
3.58134437627532e+07	1.25996505100196e+01,0.00000000000000e+00
3.58151208779750e+07	1.25978998977717e+01,0.00000000000000e+00
3.58167980717348e+07	1.25961494876639e+01,0.00000000000000e+00
3.58184753440363e+07	1.25943992796693e+01,0.00000000000000e+00
3.58201526948830e+07	1.25926492737589e+01,0.00000000000000e+00
3.58218301242789e+07	1.25908994699051e+01,0.00000000000000e+00
3.58235076322273e+07	1.25891498680803e+01,0.00000000000000e+00
3.58251852187322e+07	1.25874004682560e+01,0.00000000000000e+00
3.58268628837971e+07	1.25856512704047e+01,0.00000000000000e+00
3.58285406274257e+07	1.25839022744991e+01,0.00000000000000e+00
3.58302184496218e+07	1.25821534805103e+01,0.00000000000000e+00
3.58318963503889e+07	1.25804048884118e+01,0.00000000000000e+00
3.58335743297308e+07	1.25786564981748e+01,0.00000000000000e+00
3.58352523876511e+07	1.25769083097711e+01,0.00000000000000e+00
3.58369305241536e+07	1.25751603231741e+01,0.00000000000000e+00
3.58386087392419e+07	1.25734125383555e+01,0.00000000000000e+00
3.58402870329196e+07	1.25716649552878e+01,0.00000000000000e+00
3.58419654051905e+07	1.25699175739428e+01,0.00000000000000e+00
3.58436438560583e+07	1.25681703942936e+01,0.00000000000000e+00
3.58453223855266e+07	1.25664234163118e+01,0.00000000000000e+00
3.58470009935991e+07	1.25646766399696e+01,0.00000000000000e+00
3.58486796802794e+07	1.25629300652403e+01,0.00000000000000e+00
3.58503584455714e+07	1.25611836920952e+01,0.00000000000000e+00
3.58520372894786e+07	1.25594375205071e+01,0.00000000000000e+00
3.58537162120047e+07	1.25576915504489e+01,0.00000000000000e+00
3.58553952131534e+07	1.25559457818923e+01,0.00000000000000e+00
3.58570742929285e+07	1.25542002148100e+01,0.00000000000000e+00
3.58587534513335e+07	1.25524548491737e+01,0.00000000000000e+00
3.58604326883722e+07	1.25507096849572e+01,0.00000000000000e+00
3.58621120040482e+07	1.25489647221325e+01,0.00000000000000e+00
3.58637913983652e+07	1.25472199606715e+01,0.00000000000000e+00
3.58654708713269e+07	1.25454754005470e+01,0.00000000000000e+00
3.58671504229371e+07	1.25437310417320e+01,0.00000000000000e+00
3.58688300531993e+07	1.25419868841983e+01,0.00000000000000e+00
3.58705097621172e+07	1.25402429279191e+01,0.00000000000000e+00
3.58721895496946e+07	1.25384991728663e+01,0.00000000000000e+00
3.58738694159351e+07	1.25367556190130e+01,0.00000000000000e+00
3.58755493608425e+07	1.25350122663319e+01,0.00000000000000e+00
3.58772293844203e+07	1.25332691147949e+01,0.00000000000000e+00
3.58789094866723e+07	1.25315261643751e+01,0.00000000000000e+00
3.58805896676021e+07	1.25297834150454e+01,0.00000000000000e+00
3.58822699272135e+07	1.25280408667779e+01,0.00000000000000e+00
3.58839502655101e+07	1.25262985195458e+01,0.00000000000000e+00
3.58856306824957e+07	1.25245563733213e+01,0.00000000000000e+00
3.58873111781738e+07	1.25228144280771e+01,0.00000000000000e+00
3.58889917525482e+07	1.25210726837866e+01,0.00000000000000e+00
3.58906724056226e+07	1.25193311404218e+01,0.00000000000000e+00
3.58923531374006e+07	1.25175897979558e+01,0.00000000000000e+00
3.58940339478860e+07	1.25158486563613e+01,0.00000000000000e+00
3.58957148370824e+07	1.25141077156110e+01,0.00000000000000e+00
3.58973958049935e+07	1.25123669756782e+01,0.00000000000000e+00
3.58990768516230e+07	1.25106264365349e+01,0.00000000000000e+00
3.59007579769746e+07	1.25088860981548e+01,0.00000000000000e+00
3.59024391810519e+07	1.25071459605094e+01,0.00000000000000e+00
3.59041204638587e+07	1.25054060235732e+01,0.00000000000000e+00
3.59058018253987e+07	1.25036662873179e+01,0.00000000000000e+00
3.59074832656755e+07	1.25019267517171e+01,0.00000000000000e+00
3.59091647846928e+07	1.25001874167436e+01,0.00000000000000e+00
3.59108463824543e+07	1.24984482823698e+01,0.00000000000000e+00
3.59125280589637e+07	1.24967093485690e+01,0.00000000000000e+00
3.59142098142247e+07	1.24949706153140e+01,0.00000000000000e+00
3.59158916482409e+07	1.24932320825781e+01,0.00000000000000e+00
3.59175735610161e+07	1.24914937503344e+01,0.00000000000000e+00
3.59192555525539e+07	1.24897556185555e+01,0.00000000000000e+00
3.59209376228581e+07	1.24880176872141e+01,0.00000000000000e+00
3.59226197719323e+07	1.24862799562842e+01,0.00000000000000e+00
3.59243019997802e+07	1.24845424257383e+01,0.00000000000000e+00
3.59259843064055e+07	1.24828050955495e+01,0.00000000000000e+00
3.59276666918119e+07	1.24810679656905e+01,0.00000000000000e+00
3.59293491560031e+07	1.24793310361350e+01,0.00000000000000e+00
3.59310316989827e+07	1.24775943068558e+01,0.00000000000000e+00
3.59327143207545e+07	1.24758577778265e+01,0.00000000000000e+00
3.59343970213222e+07	1.24741214490199e+01,0.00000000000000e+00
3.59360798006893e+07	1.24723853204093e+01,0.00000000000000e+00
3.59377626588597e+07	1.24706493919670e+01,0.00000000000000e+00
3.59394455958370e+07	1.24689136636675e+01,0.00000000000000e+00
3.59411286116250e+07	1.24671781354830e+01,0.00000000000000e+00
3.59428117062272e+07	1.24654428073876e+01,0.00000000000000e+00
3.59444948796474e+07	1.24637076793539e+01,0.00000000000000e+00
3.59461781318893e+07	1.24619727513558e+01,0.00000000000000e+00
3.59478614629565e+07	1.24602380233656e+01,0.00000000000000e+00
3.59495448728528e+07	1.24585034953576e+01,0.00000000000000e+00
3.59512283615819e+07	1.24567691673043e+01,0.00000000000000e+00
3.59529119291474e+07	1.24550350391797e+01,0.00000000000000e+00
3.59545955755531e+07	1.24533011109565e+01,0.00000000000000e+00
3.59562793008026e+07	1.24515673826087e+01,0.00000000000000e+00
3.59579631048995e+07	1.24498338541093e+01,0.00000000000000e+00
3.59596469878478e+07	1.24481005254318e+01,0.00000000000000e+00
3.59613309496509e+07	1.24463673965496e+01,0.00000000000000e+00
3.59630149903126e+07	1.24446344674357e+01,0.00000000000000e+00
3.59646991098366e+07	1.24429017380645e+01,0.00000000000000e+00
3.59663833082266e+07	1.24411692084085e+01,0.00000000000000e+00
3.59680675854863e+07	1.24394368784413e+01,0.00000000000000e+00
3.59697519416193e+07	1.24377047481371e+01,0.00000000000000e+00
3.59714363766294e+07	1.24359728174689e+01,0.00000000000000e+00
3.59731208905203e+07	1.24342410864102e+01,0.00000000000000e+00
3.59748054832956e+07	1.24325095549343e+01,0.00000000000000e+00
3.59764901549590e+07	1.24307782230155e+01,0.00000000000000e+00
3.59781749055143e+07	1.24290470906268e+01,0.00000000000000e+00
3.59798597349652e+07	1.24273161577417e+01,0.00000000000000e+00
3.59815446433152e+07	1.24255854243342e+01,0.00000000000000e+00
3.59832296305682e+07	1.24238548903777e+01,0.00000000000000e+00
3.59849146967278e+07	1.24221245558457e+01,0.00000000000000e+00
3.59865998417978e+07	1.24203944207122e+01,0.00000000000000e+00
3.59882850657817e+07	1.24186644849501e+01,0.00000000000000e+00
3.59899703686833e+07	1.24169347485346e+01,0.00000000000000e+00
3.59916557505064e+07	1.24152052114382e+01,0.00000000000000e+00
3.59933412112545e+07	1.24134758736344e+01,0.00000000000000e+00
3.59950267509314e+07	1.24117467350973e+01,0.00000000000000e+00
3.59967123695408e+07	1.24100177958012e+01,0.00000000000000e+00
3.59983980670865e+07	1.24082890557191e+01,0.00000000000000e+00
3.60000838435719e+07	1.24065605148253e+01,0.00000000000000e+00
3.60017696990010e+07	1.24048321730934e+01,0.00000000000000e+00
3.60034556333773e+07	1.24031040304968e+01,0.00000000000000e+00
3.60051416467046e+07	1.24013760870100e+01,0.00000000000000e+00
3.60068277389866e+07	1.23996483426068e+01,0.00000000000000e+00
3.60085139102270e+07	1.23979207972605e+01,0.00000000000000e+00
3.60102001604294e+07	1.23961934509452e+01,0.00000000000000e+00
3.60118864895975e+07	1.23944663036348e+01,0.00000000000000e+00
3.60135728977352e+07	1.23927393553037e+01,0.00000000000000e+00
3.60152593848460e+07	1.23910126059252e+01,0.00000000000000e+00
3.60169459509336e+07	1.23892860554736e+01,0.00000000000000e+00
3.60186325960018e+07	1.23875597039225e+01,0.00000000000000e+00
3.60203193200543e+07	1.23858335512460e+01,0.00000000000000e+00
3.60220061230947e+07	1.23841075974191e+01,0.00000000000000e+00
3.60236930051267e+07	1.23823818424140e+01,0.00000000000000e+00
3.60253799661541e+07	1.23806562862054e+01,0.00000000000000e+00
3.60270670061806e+07	1.23789309287681e+01,0.00000000000000e+00
3.60287541252098e+07	1.23772057700754e+01,0.00000000000000e+00
3.60304413232455e+07	1.23754808101019e+01,0.00000000000000e+00
3.60321286002913e+07	1.23737560488215e+01,0.00000000000000e+00
3.60338159563509e+07	1.23720314862077e+01,0.00000000000000e+00
3.60355033914281e+07	1.23703071222353e+01,0.00000000000000e+00
3.60371909055266e+07	1.23685829568784e+01,0.00000000000000e+00
3.60388784986500e+07	1.23668589901110e+01,0.00000000000000e+00
3.60405661708020e+07	1.23651352219066e+01,0.00000000000000e+00
3.60422539219864e+07	1.23634116522409e+01,0.00000000000000e+00
3.60439417522069e+07	1.23616882810871e+01,0.00000000000000e+00
3.60456296614671e+07	1.23599651084198e+01,0.00000000000000e+00
3.60473176497707e+07	1.23582421342125e+01,0.00000000000000e+00
3.60490057171215e+07	1.23565193584402e+01,0.00000000000000e+00
3.60506938635232e+07	1.23547967810773e+01,0.00000000000000e+00
3.60523820889795e+07	1.23530744020975e+01,0.00000000000000e+00
3.60540703934940e+07	1.23513522214752e+01,0.00000000000000e+00
3.60557587770704e+07	1.23496302391851e+01,0.00000000000000e+00
3.60574472397125e+07	1.23479084552013e+01,0.00000000000000e+00
3.60591357814240e+07	1.23461868694981e+01,0.00000000000000e+00
3.60608244022086e+07	1.23444654820499e+01,0.00000000000000e+00
3.60625131020699e+07	1.23427442928314e+01,0.00000000000000e+00
3.60642018810118e+07	1.23410233018167e+01,0.00000000000000e+00
3.60658907390378e+07	1.23393025089800e+01,0.00000000000000e+00
3.60675796761516e+07	1.23375819142961e+01,0.00000000000000e+00
3.60692686923571e+07	1.23358615177391e+01,0.00000000000000e+00
3.60709577876579e+07	1.23341413192847e+01,0.00000000000000e+00
3.60726469620576e+07	1.23324213189055e+01,0.00000000000000e+00
3.60743362155601e+07	1.23307015165769e+01,0.00000000000000e+00
3.60760255481690e+07	1.23289819122739e+01,0.00000000000000e+00
3.60777149598879e+07	1.23272625059705e+01,0.00000000000000e+00
3.60794044507207e+07	1.23255432976408e+01,0.00000000000000e+00
3.60810940206710e+07	1.23238242872607e+01,0.00000000000000e+00
3.60827836697425e+07	1.23221054748035e+01,0.00000000000000e+00
3.60844733979390e+07	1.23203868602442e+01,0.00000000000000e+00
3.60861632052641e+07	1.23186684435577e+01,0.00000000000000e+00
3.60878530917215e+07	1.23169502247186e+01,0.00000000000000e+00
3.60895430573150e+07	1.23152322037012e+01,0.00000000000000e+00
3.60912331020482e+07	1.23135143804803e+01,0.00000000000000e+00
3.60929232259249e+07	1.23117967550311e+01,0.00000000000000e+00
3.60946134289487e+07	1.23100793273272e+01,0.00000000000000e+00
3.60963037111235e+07	1.23083620973445e+01,0.00000000000000e+00
3.60979940724528e+07	1.23066450650570e+01,0.00000000000000e+00
3.60996845129403e+07	1.23049282304399e+01,0.00000000000000e+00
3.61013750325899e+07	1.23032115934675e+01,0.00000000000000e+00
3.61030656314052e+07	1.23014951541152e+01,0.00000000000000e+00
3.61047563093898e+07	1.22997789123573e+01,0.00000000000000e+00
3.61064470665476e+07	1.22980628681689e+01,0.00000000000000e+00
3.61081379028822e+07	1.22963470215241e+01,0.00000000000000e+00
3.61098288183973e+07	1.22946313723994e+01,0.00000000000000e+00
3.61115198130967e+07	1.22929159207678e+01,0.00000000000000e+00
3.61132108869840e+07	1.22912006666052e+01,0.00000000000000e+00
3.61149020400629e+07	1.22894856098863e+01,0.00000000000000e+00
3.61165932723373e+07	1.22877707505865e+01,0.00000000000000e+00
3.61182845838106e+07	1.22860560886800e+01,0.00000000000000e+00
3.61199759744868e+07	1.22843416241418e+01,0.00000000000000e+00
3.61216674443695e+07	1.22826273569473e+01,0.00000000000000e+00
3.61233589934623e+07	1.22809132870718e+01,0.00000000000000e+00
3.61250506217690e+07	1.22791994144896e+01,0.00000000000000e+00
3.61267423292934e+07	1.22774857391760e+01,0.00000000000000e+00
3.61284341160391e+07	1.22757722611058e+01,0.00000000000000e+00
3.61301259820098e+07	1.22740589802540e+01,0.00000000000000e+00
3.61318179272093e+07	1.22723458965963e+01,0.00000000000000e+00
3.61335099516412e+07	1.22706330101076e+01,0.00000000000000e+00
3.61352020553093e+07	1.22689203207626e+01,0.00000000000000e+00
3.61368942382172e+07	1.22672078285366e+01,0.00000000000000e+00
3.61385865003688e+07	1.22654955334046e+01,0.00000000000000e+00
3.61402788417676e+07	1.22637834353425e+01,0.00000000000000e+00
3.61419712624175e+07	1.22620715343247e+01,0.00000000000000e+00
3.61436637623221e+07	1.22603598303267e+01,0.00000000000000e+00
3.61453563414851e+07	1.22586483233237e+01,0.00000000000000e+00
3.61470489999102e+07	1.22569370132908e+01,0.00000000000000e+00
3.61487417376012e+07	1.22552259002030e+01,0.00000000000000e+00
3.61504345545618e+07	1.22535149840366e+01,0.00000000000000e+00
3.61521274507956e+07	1.22518042647657e+01,0.00000000000000e+00
3.61538204263064e+07	1.22500937423664e+01,0.00000000000000e+00
3.61555134810980e+07	1.22483834168132e+01,0.00000000000000e+00
3.61572066151739e+07	1.22466732880822e+01,0.00000000000000e+00
3.61588998285380e+07	1.22449633561486e+01,0.00000000000000e+00
3.61605931211939e+07	1.22432536209871e+01,0.00000000000000e+00
3.61622864931454e+07	1.22415440825742e+01,0.00000000000000e+00
3.61639799443961e+07	1.22398347408845e+01,0.00000000000000e+00
3.61656734749499e+07	1.22381255958937e+01,0.00000000000000e+00
3.61673670848103e+07	1.22364166475771e+01,0.00000000000000e+00
3.61690607739811e+07	1.22347078959102e+01,0.00000000000000e+00
3.61707545424661e+07	1.22329993408681e+01,0.00000000000000e+00
3.61724483902688e+07	1.22312909824270e+01,0.00000000000000e+00
3.61741423173932e+07	1.22295828205624e+01,0.00000000000000e+00
3.61758363238428e+07	1.22278748552492e+01,0.00000000000000e+00
3.61775304096214e+07	1.22261670864631e+01,0.00000000000000e+00
3.61792245747327e+07	1.22244595141797e+01,0.00000000000000e+00
3.61809188191804e+07	1.22227521383750e+01,0.00000000000000e+00
3.61826131429682e+07	1.22210449590239e+01,0.00000000000000e+00
3.61843075460998e+07	1.22193379761023e+01,0.00000000000000e+00
3.61860020285791e+07	1.22176311895863e+01,0.00000000000000e+00
3.61876965904096e+07	1.22159245994508e+01,0.00000000000000e+00
3.61893912315950e+07	1.22142182056717e+01,0.00000000000000e+00
3.61910859521392e+07	1.22125120082247e+01,0.00000000000000e+00
3.61927807520458e+07	1.22108060070860e+01,0.00000000000000e+00
3.61944756313186e+07	1.22091002022305e+01,0.00000000000000e+00
3.61961705899612e+07	1.22073945936338e+01,0.00000000000000e+00
3.61978656279774e+07	1.22056891812728e+01,0.00000000000000e+00
3.61995607453708e+07	1.22039839651224e+01,0.00000000000000e+00
3.62012559421453e+07	1.22022789451585e+01,0.00000000000000e+00
3.62029512183045e+07	1.22005741213566e+01,0.00000000000000e+00
3.62046465738521e+07	1.21988694936930e+01,0.00000000000000e+00
3.62063420087919e+07	1.21971650621438e+01,0.00000000000000e+00
3.62080375231276e+07	1.21954608266840e+01,0.00000000000000e+00
3.62097331168629e+07	1.21937567872900e+01,0.00000000000000e+00
3.62114287900014e+07	1.21920529439379e+01,0.00000000000000e+00
3.62131245425470e+07	1.21903492966032e+01,0.00000000000000e+00
3.62148203745034e+07	1.21886458452611e+01,0.00000000000000e+00
3.62165162858742e+07	1.21869425898890e+01,0.00000000000000e+00
3.62182122766632e+07	1.21852395304619e+01,0.00000000000000e+00
3.62199083468741e+07	1.21835366669561e+01,0.00000000000000e+00
3.62216044965107e+07	1.21818339993478e+01,0.00000000000000e+00
3.62233007255766e+07	1.21801315276128e+01,0.00000000000000e+00
3.62249970340755e+07	1.21784292517264e+01,0.00000000000000e+00
3.62266934220112e+07	1.21767271716657e+01,0.00000000000000e+00
3.62283898893875e+07	1.21750252874061e+01,0.00000000000000e+00
3.62300864362079e+07	1.21733235989243e+01,0.00000000000000e+00
3.62317830624764e+07	1.21716221061963e+01,0.00000000000000e+00
3.62334797681964e+07	1.21699208091970e+01,0.00000000000000e+00
3.62351765533719e+07	1.21682197079041e+01,0.00000000000000e+00
3.62368734180064e+07	1.21665188022932e+01,0.00000000000000e+00
3.62385703621038e+07	1.21648180923399e+01,0.00000000000000e+00
3.62402673856678e+07	1.21631175780209e+01,0.00000000000000e+00
3.62419644887020e+07	1.21614172593122e+01,0.00000000000000e+00
3.62436616712102e+07	1.21597171361901e+01,0.00000000000000e+00
3.62453589331961e+07	1.21580172086315e+01,0.00000000000000e+00
3.62470562746635e+07	1.21563174766115e+01,0.00000000000000e+00
3.62487536956160e+07	1.21546179401069e+01,0.00000000000000e+00
3.62504511960574e+07	1.21529185990941e+01,0.00000000000000e+00
3.62521487759914e+07	1.21512194535494e+01,0.00000000000000e+00
3.62538464354217e+07	1.21495205034487e+01,0.00000000000000e+00
3.62555441743520e+07	1.21478217487689e+01,0.00000000000000e+00
3.62572419927862e+07	1.21461231894859e+01,0.00000000000000e+00
3.62589398907278e+07	1.21444248255758e+01,0.00000000000000e+00
3.62606378681806e+07	1.21427266570159e+01,0.00000000000000e+00
3.62623359251484e+07	1.21410286837821e+01,0.00000000000000e+00
3.62640340616349e+07	1.21393309058510e+01,0.00000000000000e+00
3.62657322776437e+07	1.21376333231988e+01,0.00000000000000e+00
3.62674305731786e+07	1.21359359358019e+01,0.00000000000000e+00
3.62691289482434e+07	1.21342387436372e+01,0.00000000000000e+00
3.62708274028418e+07	1.21325417466811e+01,0.00000000000000e+00
3.62725259369774e+07	1.21308449449094e+01,0.00000000000000e+00
3.62742245506540e+07	1.21291483382996e+01,0.00000000000000e+00
3.62759232438754e+07	1.21274519268273e+01,0.00000000000000e+00
3.62776220166452e+07	1.21257557104703e+01,0.00000000000000e+00
3.62793208689672e+07	1.21240596892041e+01,0.00000000000000e+00
3.62810198008451e+07	1.21223638630060e+01,0.00000000000000e+00
3.62827188122827e+07	1.21206682318518e+01,0.00000000000000e+00
3.62844179032836e+07	1.21189727957191e+01,0.00000000000000e+00
3.62861170738516e+07	1.21172775545832e+01,0.00000000000000e+00
3.62878163239904e+07	1.21155825084227e+01,0.00000000000000e+00
3.62895156537038e+07	1.21138876572130e+01,0.00000000000000e+00
3.62912150629954e+07	1.21121930009306e+01,0.00000000000000e+00
3.62929145518690e+07	1.21104985395530e+01,0.00000000000000e+00
3.62946141203283e+07	1.21088042730565e+01,0.00000000000000e+00
3.62963137683771e+07	1.21071102014178e+01,0.00000000000000e+00
3.62980134960191e+07	1.21054163246143e+01,0.00000000000000e+00
3.62997133032579e+07	1.21037226426225e+01,0.00000000000000e+00
3.63014131900974e+07	1.21020291554187e+01,0.00000000000000e+00
3.63031131565412e+07	1.21003358629801e+01,0.00000000000000e+00
3.63048132025931e+07	1.20986427652835e+01,0.00000000000000e+00
3.63065133282568e+07	1.20969498623060e+01,0.00000000000000e+00
3.63082135335361e+07	1.20952571540239e+01,0.00000000000000e+00
3.63099138184346e+07	1.20935646404152e+01,0.00000000000000e+00
3.63116141829562e+07	1.20918723214557e+01,0.00000000000000e+00
3.63133146271044e+07	1.20901801971226e+01,0.00000000000000e+00
3.63150151508831e+07	1.20884882673937e+01,0.00000000000000e+00
3.63167157542960e+07	1.20867965322449e+01,0.00000000000000e+00
3.63184164373468e+07	1.20851049916535e+01,0.00000000000000e+00
3.63201172000392e+07	1.20834136455965e+01,0.00000000000000e+00
3.63218180423770e+07	1.20817224940515e+01,0.00000000000000e+00
3.63235189643639e+07	1.20800315369942e+01,0.00000000000000e+00
3.63252199660037e+07	1.20783407744038e+01,0.00000000000000e+00
3.63269210473000e+07	1.20766502062551e+01,0.00000000000000e+00
3.63286222082566e+07	1.20749598325265e+01,0.00000000000000e+00
3.63303234488772e+07	1.20732696531951e+01,0.00000000000000e+00
3.63320247691656e+07	1.20715796682376e+01,0.00000000000000e+00
3.63337261691254e+07	1.20698898776315e+01,0.00000000000000e+00
3.63354276487605e+07	1.20682002813532e+01,0.00000000000000e+00
3.63371292080745e+07	1.20665108793812e+01,0.00000000000000e+00
3.63388308470711e+07	1.20648216716920e+01,0.00000000000000e+00
3.63405325657542e+07	1.20631326582624e+01,0.00000000000000e+00
3.63422343641274e+07	1.20614438390701e+01,0.00000000000000e+00
3.63439362421945e+07	1.20597552140928e+01,0.00000000000000e+00
3.63456381999592e+07	1.20580667833070e+01,0.00000000000000e+00
3.63473402374253e+07	1.20563785466905e+01,0.00000000000000e+00
3.63490423545964e+07	1.20546905042203e+01,0.00000000000000e+00
3.63507445514763e+07	1.20530026558741e+01,0.00000000000000e+00
3.63524468280687e+07	1.20513150016287e+01,0.00000000000000e+00
3.63541491843774e+07	1.20496275414616e+01,0.00000000000000e+00
3.63558516204061e+07	1.20479402753509e+01,0.00000000000000e+00
3.63575541361585e+07	1.20462532032736e+01,0.00000000000000e+00
3.63592567316384e+07	1.20445663252066e+01,0.00000000000000e+00
3.63609594068495e+07	1.20428796411279e+01,0.00000000000000e+00
3.63626621617955e+07	1.20411931510148e+01,0.00000000000000e+00
3.63643649964802e+07	1.20395068548454e+01,0.00000000000000e+00
3.63660679109073e+07	1.20378207525957e+01,0.00000000000000e+00
3.63677709050806e+07	1.20361348442443e+01,0.00000000000000e+00
3.63694739790037e+07	1.20344491297688e+01,0.00000000000000e+00
3.63711771326804e+07	1.20327636091467e+01,0.00000000000000e+00
3.63728803661144e+07	1.20310782823550e+01,0.00000000000000e+00
3.63745836793095e+07	1.20293931493718e+01,0.00000000000000e+00
3.63762870722694e+07	1.20277082101746e+01,0.00000000000000e+00
3.63779905449979e+07	1.20260234647407e+01,0.00000000000000e+00
3.63796940974986e+07	1.20243389130483e+01,0.00000000000000e+00
3.63813977297754e+07	1.20226545550751e+01,0.00000000000000e+00
3.63831014418319e+07	1.20209703907981e+01,0.00000000000000e+00
3.63848052336719e+07	1.20192864201956e+01,0.00000000000000e+00
3.63865091052991e+07	1.20176026432451e+01,0.00000000000000e+00
3.63882130567173e+07	1.20159190599243e+01,0.00000000000000e+00
3.63899170879302e+07	1.20142356702109e+01,0.00000000000000e+00
3.63916211989415e+07	1.20125524740831e+01,0.00000000000000e+00
3.63933253897549e+07	1.20108694715178e+01,0.00000000000000e+00
3.63950296603743e+07	1.20091866624940e+01,0.00000000000000e+00
3.63967340108033e+07	1.20075040469883e+01,0.00000000000000e+00
3.63984384410458e+07	1.20058216249796e+01,0.00000000000000e+00
3.64001429511053e+07	1.20041393964452e+01,0.00000000000000e+00
3.64018475409857e+07	1.20024573613626e+01,0.00000000000000e+00
3.64035522106906e+07	1.20007755197107e+01,0.00000000000000e+00
3.64052569602240e+07	1.19990938714669e+01,0.00000000000000e+00
3.64069617895893e+07	1.19974124166089e+01,0.00000000000000e+00
3.64086666987905e+07	1.19957311551148e+01,0.00000000000000e+00
3.64103716878313e+07	1.19940500869632e+01,0.00000000000000e+00
3.64120767567153e+07	1.19923692121311e+01,0.00000000000000e+00
3.64137819054464e+07	1.19906885305971e+01,0.00000000000000e+00
3.64154871340282e+07	1.19890080423391e+01,0.00000000000000e+00
3.64171924424645e+07	1.19873277473354e+01,0.00000000000000e+00
3.64188978307591e+07	1.19856476455634e+01,0.00000000000000e+00
3.64206032989156e+07	1.19839677370018e+01,0.00000000000000e+00
3.64223088469379e+07	1.19822880216287e+01,0.00000000000000e+00
3.64240144748296e+07	1.19806084994218e+01,0.00000000000000e+00
3.64257201825946e+07	1.19789291703599e+01,0.00000000000000e+00
3.64274259702365e+07	1.19772500344200e+01,0.00000000000000e+00
3.64291318377590e+07	1.19755710915814e+01,0.00000000000000e+00
3.64308377851660e+07	1.19738923418218e+01,0.00000000000000e+00
3.64325438124612e+07	1.19722137851194e+01,0.00000000000000e+00
3.64342499196483e+07	1.19705354214528e+01,0.00000000000000e+00
3.64359561067310e+07	1.19688572508000e+01,0.00000000000000e+00
3.64376623737131e+07	1.19671792731388e+01,0.00000000000000e+00
3.64393687205984e+07	1.19655014884484e+01,0.00000000000000e+00
3.64410751473905e+07	1.19638238967067e+01,0.00000000000000e+00
3.64427816540932e+07	1.19621464978920e+01,0.00000000000000e+00
3.64444882407103e+07	1.19604692919826e+01,0.00000000000000e+00
3.64461949072455e+07	1.19587922789570e+01,0.00000000000000e+00
3.64479016537025e+07	1.19571154587933e+01,0.00000000000000e+00
3.64496084800852e+07	1.19554388314702e+01,0.00000000000000e+00
3.64513153863971e+07	1.19537623969654e+01,0.00000000000000e+00
3.64530223726421e+07	1.19520861552587e+01,0.00000000000000e+00
3.64547294388240e+07	1.19504101063275e+01,0.00000000000000e+00
3.64564365849464e+07	1.19487342501506e+01,0.00000000000000e+00
3.64581438110131e+07	1.19470585867062e+01,0.00000000000000e+00
3.64598511170278e+07	1.19453831159734e+01,0.00000000000000e+00
3.64615585029943e+07	1.19437078379306e+01,0.00000000000000e+00
3.64632659689164e+07	1.19420327525559e+01,0.00000000000000e+00
3.64649735147977e+07	1.19403578598283e+01,0.00000000000000e+00
3.64666811406421e+07	1.19386831597256e+01,0.00000000000000e+00
3.64683888464532e+07	1.19370086522276e+01,0.00000000000000e+00
3.64700966322349e+07	1.19353343373124e+01,0.00000000000000e+00
3.64718044979907e+07	1.19336602149587e+01,0.00000000000000e+00
3.64735124437246e+07	1.19319862851442e+01,0.00000000000000e+00
3.64752204694403e+07	1.19303125478490e+01,0.00000000000000e+00
3.64769285751414e+07	1.19286390030512e+01,0.00000000000000e+00
3.64786367608318e+07	1.19269656507297e+01,0.00000000000000e+00
3.64803450265152e+07	1.19252924908631e+01,0.00000000000000e+00
3.64820533721952e+07	1.19236195234299e+01,0.00000000000000e+00
3.64837617978758e+07	1.19219467484092e+01,0.00000000000000e+00
3.64854703035606e+07	1.19202741657796e+01,0.00000000000000e+00
3.64871788892533e+07	1.19186017755204e+01,0.00000000000000e+00
3.64888875549578e+07	1.19169295776096e+01,0.00000000000000e+00
3.64905963006778e+07	1.19152575720267e+01,0.00000000000000e+00
3.64923051264169e+07	1.19135857587505e+01,0.00000000000000e+00
3.64940140321790e+07	1.19119141377596e+01,0.00000000000000e+00
3.64957230179678e+07	1.19102427090329e+01,0.00000000000000e+00
3.64974320837871e+07	1.19085714725499e+01,0.00000000000000e+00
3.64991412296405e+07	1.19069004282891e+01,0.00000000000000e+00
3.65008504555319e+07	1.19052295762292e+01,0.00000000000000e+00
3.65025597614650e+07	1.19035589163497e+01,0.00000000000000e+00
3.65042691474435e+07	1.19018884486293e+01,0.00000000000000e+00
3.65059786134713e+07	1.19002181730476e+01,0.00000000000000e+00
3.65076881595520e+07	1.18985480895825e+01,0.00000000000000e+00
3.65093977856893e+07	1.18968781982140e+01,0.00000000000000e+00
3.65111074918871e+07	1.18952084989207e+01,0.00000000000000e+00
3.65128172781491e+07	1.18935389916822e+01,0.00000000000000e+00
3.65145271444790e+07	1.18918696764770e+01,0.00000000000000e+00
3.65162370908807e+07	1.18902005532849e+01,0.00000000000000e+00
3.65179471173577e+07	1.18885316220841e+01,0.00000000000000e+00
3.65196572239139e+07	1.18868628828550e+01,0.00000000000000e+00
